"species","native_area_km2","threatened_area_km2","ratio"
"Ornithopus pinnatus",507738.251426415,1267.44789367809,0.00249626237557912
"Orthilia secunda",8064027.48633181,565460.424250919,0.0701213413780335
"Orthosiphon aristatus",850469.043550924,104611.458641256,0.123004428479226
"Osmunda regalis",1788530.94534533,345554.406997452,0.193205718859246
"Ottelia alismoides",524968.864409734,95784.0790618889,0.182456685635227
"Ouret lanata",733897.821554897,0,0
"Oxalis exilis",851089.249220146,0,0
"Oxalis purpurata",4425.80600170515,4425.80600170515,1
"Oxalis thompsoniae",251324.734668146,5803.83907214105,0.023092987961589
"Oxalis violacea",2174708.46020464,268771.283060581,0.123589569810792
"Oxybasis chenopodioides",536848.307205067,25347.1625021066,0.0472147572450563
"Oxybasis glauca",3992491.99070873,69867.055613796,0.0174996107134065
"Oxybasis rubra",2855309.28263704,64952.7508511185,0.0227480613907895
"Oxybasis urbica",1230436.85250515,425802.266819664,0.346057797239036
"Oxytropis floribunda",123536.7384616,2336.06332782318,0.0189098672744167
"Oxytropis glabra",253600.81360239,4465.9958711848,0.0176103373161367
"Paliurus spina-christi",1368065.5649644,0,0
"Pallenis spinosa",1535503.77288828,3199.17173137794,0.00208346719028915
"Pancratium maritimum",635521.639544982,7764.61309713458,0.012217700569085
"Papaver bracteatum",43774.9078592622,7091.02164103096,0.161988271085089
"Papaver cambricum",582564.705735597,39853.5004959274,0.0684104273800879
"Papaver dubium",2721396.82349197,2620.63380628115,0.000962973787453192
"Papaver lecoqii",539432.50670921,14748.2099085836,0.0273402320497046
"Papaver orientale",86043.8302752095,9968.82212489293,0.11585748906119
"Papaver pinnatifidum",193260.357054839,20174.095821273,0.104388174215928
"Paphiopedilum insigne",4967.58050927525,4967.58050927515,0.999999999999979
"Pappophorum pappiferum",21028.0570945215,0,0
"Paramollugo nudicaulis",1101240.45600739,0,0
"Parapholis incurva",672997.460759491,0,0
"Parapholis strigosa",303886.944885727,30458.3092394722,0.100229081084499
"Parietaria debilis",1293012.06668375,0,0
"Parietaria judaica",2255987.62876752,26066.6783086045,0.0115544420440129
"Parietaria officinalis",1401838.97859284,64970.1596455726,0.0463463783199902
"Parietaria pensylvanica",1410024.5740206,189351.624722882,0.13428959197708
"Parochetus communis",234936.63794086,11971.7011103,0.0509571483410505
"Paronychia argentea",933464.95538738,0,0
"Paronychia echinulata",297848.591062494,2086.99402378565,0.00700689573968058
"Paronychia fastigiata",76123.6918578703,16284.7236879314,0.213924512730366
"Parthenocissus tricuspidata",471153.039342061,0,0
"Patis obtusa",4999.39775036562,4986.40626847577,0.997401390619721
"Pavonia spinifex",44575.7228477102,5685.81557306068,0.127554085718046
"Pedalium murex",529522.323742986,410.918128408123,0.000776016628540803
"Pedicularis spicata",225056.090376287,0,0
"Pedicularis sylvatica",1941198.97943617,739116.178319982,0.380752404132554
"Peganum harmala",1673326.1175136,58612.4224270176,0.035027495126957
"Peltaria alliacea",54333.8400587692,18511.4602485122,0.340698544930556
"Peltophorum pterocarpum",229494.62498483,482.790165074776,0.0021037101200374
"Penstemon hirsutus",711198.971765431,220858.184153186,0.310543452565662
"Penstemon pallidus",387625.864167523,51791.0423745998,0.133610904643393
"Pentanema britannica",4689326.9120189,75056.7442407638,0.016005867291613
"Pentanema ensifolium",443192.098441146,66288.5299895175,0.149570649437741
"Pentanema oculus-christi",287847.546878085,15270.5992318409,0.0530509966037981
"Pentanema salicinum",3949413.95339938,366295.985416196,0.0927469213757434
"Pentapogon micranthus",463069.340904374,155200.288089146,0.335155611438322
"Perezia multiflora",324183.043001947,1192.98449652432,0.00367997192412421
"Periploca graeca",316374.118191644,6663.61213131039,0.0210624439489513
"Perotis indica",120546.753826901,0,0
"Persea americana",772250.137825946,600310.452585346,0.777352341140853
"Persicaria acuminata",105725.252944599,1247.12490359918,0.0117959037114121
"Persicaria amphibia",9454087.99758589,63622.4682434723,0.00672962513779419
"Persicaria dichotoma",21938.5082648089,0,0
"Persicaria minor",2647942.12798758,197547.561950682,0.0746041840804192
"Persicaria mitis",1424691.75262486,0,0
"Persicaria sagittata",2817636.74077277,4553.7685265486,0.00161616593816124
"Persicaria senegalensis",755806.641246488,2953.1736654278,0.00390731372849196
"Persicaria thunbergii",569652.576642244,11227.8245280134,0.0197099512727469
"Persicaria viscosa",132662.753096525,12681.6375818935,0.0955930529548591
"Petasites frigidus",3711637.24053295,37327.3381018261,0.0100568389858235
"Petasites hybridus",3120151.43281513,5777.95595987345,0.00185181908131309
"Petasites spurius",1151488.09196335,1786.57788173844,0.00155153830439725
"Petrorhagia nanteuilii",629365.663788626,13360.5861786774,0.0212286544172905
"Petrorhagia prolifera",2137232.9389174,71029.7652920889,0.0332344518927677
"Petrorhagia saxifraga",1433783.62171595,102276.076121172,0.0713329923512228
"Petrosedum forsterianum",1034310.11476142,88479.843943905,0.085544792302756
"Petrosedum rupestre",1599106.64910933,82596.4016084473,0.0516515903766968
"Petrosedum sediforme",1068671.29237144,7746.16197939543,0.00724840466352032
"Peucedanum palustre",9397159.93037161,1248459.31928092,0.132854961342725
"Phacelia dubia",290316.161340455,198285.988523005,0.683000173354022
"Phaius tankervilleae",244939.481423807,89280.9831234102,0.364502213381156
"Phalaris aquatica",420190.483549884,0,0
"Phalaris brachystachys",406295.055146145,92386.7339916306,0.227388280564721
"Phaulopsis imbricata",297481.387336123,0,0
"Phedimus aizoon",1432879.61363632,14559.9132835227,0.010161295579168
"Phedimus stellatus",109956.196915404,229.061964630424,0.00208321105182144
"Phellodendron amurense",506531.62259507,51150.5836585219,0.100982014501812
"Philadelphus coronarius",281597.386029234,84148.459394189,0.298825427965632
"Phillyrea latifolia",1124631.1014414,1492.0936189548,0.00132674049031939
"Phlomis fruticosa",428027.177684045,229.061964630424,0.000535157524038133
"Phlomoides tuberosa",3089009.30670892,19907.2998550663,0.00644455806974431
"Phlox bifida",191077.248878819,87155.1124970013,0.456125012309942
"Phlox divaricata",2312455.80937123,126926.860223959,0.0548883397942517
"Pholiurus pannonicus",101937.147794291,13713.3089402766,0.134527100639995
"Phryma leptostachya",2035863.34520354,0,0
"Phyla nodiflora",5534075.26761023,329212.245059328,0.0594882124184572
"Phyllanthus angustifolius",418.946750356175,300.408340572095,0.717056142139061
"Phyllanthus emblica",1776775.01233142,20573.8882268239,0.0115793435207239
"Phymatosorus scolopendria",264820.552565753,23199.5519621066,0.0876048015810493
"Physalis pubescens",380810.664392647,30364.9837055283,0.079737745144184
"Phyteuma nigrum",590771.738666566,74718.2343371703,0.12647564100784
"Phyteuma orbiculare",1205972.43046187,97080.1581995392,0.0804994838583156
"Phyteuma spicatum",1818049.51831017,72303.4540149209,0.039769793554427
"Picea abies",4359629.61903026,43426.9786006415,0.00996116239119901
"Picea obovata",1694550.15876759,28699.2636205891,0.0169362137037369
"Picris rhagadioloides",74731.33450283,31928.5858408385,0.427244957597129
"Pimpinella lutea",10129.7066982848,5260.41942317306,0.519306193146125
"Pimpinella major",2015607.40147916,16890.4071535619,0.00837981004692025
"Pimpinella peregrina",160515.643611474,25636.7660885343,0.159715062729884
"Pinus brutia",213350.491506861,90.8137281027737,0.000425655115492683
"Pinus cembra",390338.400407213,81193.6621404881,0.208008389786361
"Pinus mugo",1244162.11681539,413352.924930854,0.332233974450925
"Pinus peuce",30592.5059242133,3746.71753000059,0.122471743219804
"Pinus pinea",1056062.86190284,4680.62066672727,0.00443214209644077
"Pinus sibirica",1104794.73385526,130597.996331313,0.118210190842946
"Pinus sylvestris",8139707.77053394,73332.9027447394,0.00900927954811932
"Piscidia piscipula",228913.359579478,75.7511351505756,0.000330916182828879
"Pistacia atlantica",341832.393965375,5666.2974774479,0.0165762449009495
"Pithecellobium unguis-cati",194096.806844507,0,0
"Pittosporum crassifolium",147132.096373649,144204.420631449,0.980101719377635
"Pittosporum ferrugineum",103989.355971211,0,0
"Plantago albicans",642923.442759398,0,0
"Plantago cornuti",701408.290124002,3242.41040819963,0.004622714692503
"Plantago coronopus",2273704.47819149,44075.127048795,0.0193847210451257
"Plantago heterophylla",95299.8622485259,15793.0399279633,0.16571944130179
"Plantago indica",123273.01552006,0,0
"Plantago maritima",2249095.71668388,191922.510011527,0.0853331890625367
"Plantago salsa",372494.355562435,0,0
"Plantago sempervirens",636369.234291902,11538.446005173,0.0181316842226227
"Platanus occidentalis",3053082.99652164,317887.782850338,0.104120255889704
"Platanus orientalis",585882.619405303,97315.2758659179,0.166100294910092
"Platycerium alcicorne",45310.7230986612,4792.53793635075,0.105770502181466
"Platycodon grandiflorus",552454.639646819,245942.720173421,0.445181744388373
"Pleopeltis polypodioides",428025.615899504,0,0
"Pleurolobus gangeticus",721457.839801833,6667.33496296604,0.0092414755168471
"Pleurolobus salicifolius",309431.188828671,4318.04634391626,0.0139547870408988
"Pluchea camphorata",1327404.83809294,122203.995249137,0.0920623397943204
"Pluchea indica",191692.762674861,482.790165074776,0.0025185622990559
"Plumbago zeylanica",2496335.95512845,0,0
"Plumeria obtusa",156716.932758599,300.408340572095,0.00191688501863952
"Podocarpus latifolius",257005.822356631,92.8577175405903,0.000361305890618063
"Podocarpus macrophyllus",147135.313465701,4614.35416781816,0.0313612963409619
"Podophyllum hexandrum",174964.51495295,32007.465432989,0.18293689689933
"Polemonium caeruleum",3522758.53072218,721785.314107029,0.204892077561461
"Polhillides velutina",798436.194145641,0,0
"Polyalthia suberosa",61039.5311695127,47747.7245307469,0.782242648590253
"Polycarpon prostratum",110034.49175386,0,0
"Polycarpon tetraphyllum",1635167.07576812,58053.3607526643,0.0355030147151132
"Polycnemum arvense",902913.607094895,603956.665045321,0.668897511677268
"Polycnemum heuffelii",2671.93225924159,0,0
"Polycnemum majus",666552.123073701,157585.803095897,0.236419325122264
"Polygala monspeliaca",585987.034529793,1609.97137610937,0.00274745221522051
"Polygala senega",722848.272660882,356716.597465503,0.493487514540763
"Polygala serpyllifolia",1421627.56899939,268166.686301814,0.188633571935133
"Polygala vulgaris",3037748.63655796,49374.3752906025,0.0162536079175228
"Polygonatum latifolium",252891.215757984,21839.8578473134,0.0863606819313727
"Polygonatum verticillatum",1846754.15836456,36878.4070779252,0.0199693104308934
"Polygonum arenarium",229308.119758121,0,0
"Polygonum arenastrum",2923140.98800951,6588.41349577054,0.00225388153455331
"Polygonum bellardii",612654.192318075,2913.90721212227,0.0047562021914794
"Polygonum maritimum",430494.783871423,20759.8661259267,0.0482232698367076
"Polygonum oxyspermum",15496.9941154643,14248.820336474,0.919457039882025
"Polypodium cambricum",1341948.79745687,8757.5529787277,0.00652599636835935
"Polypodium vulgare",4446177.56245844,69648.6400412703,0.0156648354823596
"Polypogon monspeliensis",1668781.13309082,84940.7920951179,0.0508998995798782
"Polypremum procumbens",1387694.98148103,11604.9727525975,0.00836276912972038
"Polystachya concreta",444984.288454734,12275.3150673154,0.0275859516522325
"Polystichum aculeatum",2116339.60898766,126565.427792107,0.0598039309261184
"Polystichum braunii",1185026.01059566,185638.387832776,0.156653428847072
"Polystichum lonchitis",2262266.66346327,195338.548227948,0.0863463849698899
"Polystichum luctuosum",167369.513968923,0,0
"Polystichum setiferum",1692455.67511176,115164.565126768,0.0680458382575743
"Polytrias indica",26685.0052272981,0,0
"Pontederia cordata",2912790.46897318,22331.2459731299,0.00766661598594222
"Populus alba",4476242.47654181,90439.643185779,0.0202043664211081
"Populus euphratica",267180.581675238,47994.9411214934,0.179634840303746
"Populus nigra",3645228.05458914,476729.181980162,0.130781716490958
"Posidonia oceanica",342519.93885356,8127.83337990888,0.0237295189503809
"Pouzolzia zeylanica",456082.070143256,123220.17020446,0.270171046552557
"Premna serratifolia",656693.640969335,0,0
"Prenanthes purpurea",1101312.97709096,1747.0207944148,0.00158630728117763
"Primula auricula",475958.215689505,127672.052978782,0.268242145571177
"Primula elatior",2290332.53092077,483787.593899294,0.211230285282985
"Primula farinosa",1414536.27033988,315636.190894735,0.223137573431677
"Primula juliae",10160.2201136678,6959.2998669934,0.684955619970436
"Primula matthioli",761825.271667398,34212.3936946394,0.0449084520650767
"Primula veris",5183242.77798403,169439.353832166,0.0326898355122134
"Primula vulgaris",2879384.72867069,463317.337612667,0.160908451378279
"Proboscidea louisianica",1273873.94668118,0,0
"Protea cynaroides",100531.93072445,99961.3156063263,0.994324040988653
"Prunella grandiflora",1336676.01399938,409899.047376701,0.306655496981853
"Prunella laciniata",2063698.88117712,254514.226731107,0.123329148962824
"Prunus avium",3635514.86088465,5132.13815631477,0.00141166749489395
"Prunus cerasifera",1457674.19994475,9844.64695758011,0.00675366756024993
"Prunus fruticosa",731704.546552364,185884.309875898,0.254042852066105
"Prunus grisea",17909.1525462634,36.0125378750916,0.00201084544799442
"Prunus lusitanica",812739.228108319,533600.750751899,0.656546075663008
"Prunus maackii",79597.0951939288,0,0
"Prunus padus",7621279.6149715,5707.34358406606,0.000748869464499683
"Prunus sibirica",220838.644461113,130358.704637552,0.590289371480482
"Prunus spinosa",5098644.29704336,60908.7367344306,0.0119460651078858
"Prunus tenella",1260012.26066562,265958.24481255,0.211075918159759
"Psammophiliella muralis",2573466.96776477,487156.98335477,0.189299878124295
"Pseudoconyza viscosa",432661.94305731,0,0
"Pseudognaphalium luteoalbum",2865831.78241439,28991.8020316889,0.0101163655904688
"Pseudopodospermum hispanicum",971703.4977455,213756.408341525,0.219981104151084
"Pseudoroegneria spicata",733197.842425503,16654.8960184493,0.0227154187515787
"Pseudoturritis turrita",982807.8456973,44757.3587702233,0.0455402945409619
"Psilotum nudum",1307976.66020124,62118.1963375026,0.0474918232317274
"Pteridium aquilinum",6888725.37847475,4048.70596996347,0.000587729332717268
"Pteris cretica",555277.615570357,63313.3782071387,0.114021124626293
"Pteris ensiformis",237860.257204563,0,0
"Pteris grandifolia",36398.6142980035,0,0
"Pteris tripartita",122277.421403295,10357.0583567965,0.0847013147475269
"Pteris vittata",1818085.49995872,32141.4214519632,0.0176787183290847
"Pterocarpus indicus",388658.025597167,29054.118640614,0.0747549689626834
"Pterocarpus marsupium",198829.373180546,0,0
"Pterocarya fraxinifolia",43953.3299853728,5880.39202382655,0.13378717894147
"Puccinellia distans",2844066.12159399,98712.1775900864,0.0347081162567212
"Puccinellia fasciculata",412342.793370134,42787.0965772481,0.103765840619023
"Puccinellia maritima",570907.530162348,0,0
"Puccinellia nutkaensis",8374.49509839051,230.44885247067,0.0275179398594382
"Puccinellia rupestris",235094.83905522,13888.8286916871,0.0590775567320081
"Pulicaria dysenterica",2300265.17185608,406463.165188457,0.176702742867025
"Pulicaria vulgaris",1632710.59757459,413373.642516978,0.253182433635851
"Pulmonaria mollis",1671015.79188834,11842.2566186511,0.00708686098368268
"Pulmonaria montana",447124.521053116,23407.7129320958,0.0523516645362311
"Pulmonaria obscura",3170082.36184487,100818.265803804,0.031803043043062
"Pulmonaria officinalis",1692647.43423596,121287.996240598,0.0716557942235296
"Pulsatilla halleri",101930.475392071,10553.5911146734,0.103537151907509
"Pulsatilla patens",2626018.23541529,407880.748906513,0.155322892813807
"Punica granatum",594221.097350701,38444.0395685273,0.0646965241387889
"Pyracantha coccinea",1709841.1707629,9481.36858611786,0.00554517504212829
"Pyracantha koidzumii",11447.4935733916,11376.2568149356,0.993777086835708
"Quercus canariensis",171721.463245732,13537.5082662326,0.0788341073407959
"Quercus ilex",1587874.75196614,45847.1582423337,0.0288732837307003
"Quercus pubescens",1782951.32685348,170855.904083631,0.0958275761712204
"Quercus robur",5676515.16057262,4370.99001072161,0.000770012919384272
"Rabelera holostea",4968009.04354869,0,0
"Radiola linoides",1425135.01498324,322749.343181123,0.226469309776181
"Raphia farinifera",195760.414323598,17002.5465820936,0.0868538547021459
"Rapistrum perenne",261050.151055075,25638.8750651893,0.0982143659429645
"Rapistrum rugosum",1634712.92244255,323101.840077241,0.197650508319509
"Rauvolfia serpentina",346158.746846345,251357.817693198,0.726134526378938
"Reichardia picroides",715307.176950363,4717.97270723313,0.00659572958200659
"Reseda luteola",2057777.44302334,81959.1133649059,0.0398289492592015
"Reseda odorata",0,0,NA
"Reseda phyteuma",1083699.49649743,36923.9942878494,0.0340721707513842
"Reutealis trisperma",2734.40251933315,2612.70442617065,0.955493716707012
"Rhagadiolus stellatus",704760.464068697,0,0
"Rhamnus cathartica",4613537.37017563,34851.8294875437,0.00755425320987851
"Rheum rhaponticum",18016.833777777,18016.8233994825,0.999999423966794
"Rhinanthus alectorolophus",1318790.59027362,352685.470576977,0.267430988041704
"Rhinanthus minor",4285454.92645372,388046.756656862,0.0905497230320835
"Rhinanthus rumelicus",50573.5347436848,10862.7849336323,0.214791886481473
"Rhipsalis baccifera",1207388.63723744,104263.266357219,0.0863543544651683
"Rhizophora stylosa",330398.108451861,17613.5148528292,0.0533099748523394
"Rhododendron calendulaceum",493928.655793176,79419.5593820504,0.160791560583814
"Rhododendron groenlandicum",2623630.74493097,91548.1644990473,0.0348936925197742
"Rhododendron luteum",382378.537081862,65564.0044928086,0.17146361036151
"Rhododendron maximum",777293.910332035,234961.352987455,0.302281221895958
"Rhododendron ponticum",157910.160577408,26791.6207205835,0.169663691193894
"Rhododendron tomentosum",4569240.63801788,238748.788404646,0.0522513054834894
"Rhodotypos scandens",145948.407077161,77890.6672321931,0.533686312801023
"Rhus coriaria",1183490.46549963,1680.06650642428,0.00141958600884462
"Rhynchospora corymbosa",472353.029185599,411.567638239311,0.000871313642147929
"Ridolfia segetum",383184.66399043,43276.1570308905,0.112938123828388
"Ripariosida hermaphrodita",71974.7261940381,64942.9523721085,0.902302180310175
"Roemeria argemone",2198206.77939767,220538.018544146,0.100326329902674
"Roemeria hybrida",897650.925423692,112887.56240709,0.125758865957619
"Romulea bulbocodium",722202.965699592,5440.26337464344,0.00753287321296653
"Romulea columnae",304971.748536975,12596.1512408342,0.0413026823017577
"Rorippa amphibia",3239122.79002182,73014.3350997643,0.0225413915535053
"Rorippa austriaca",1022518.84435176,21900.9855314005,0.021418662015256
"Rorippa globosa",198119.265059864,0,0
"Rorippa islandica",592985.194655201,9185.54268540351,0.0154903406833699
"Rorippa pyrenaica",608049.208510737,67583.2387520763,0.111147646943912
"Rosa acicularis",4604342.14454534,13581.6490785009,0.00294974801005846
"Rosa arkansana",1194228.61274663,90251.0303841002,0.075572657882087
"Rosa arvensis",1638889.60275409,62905.1816811289,0.0383828060019536
"Rosa bracteata",34692.3572430204,10830.08276109,0.312174888700273
"Rosa canina",4377841.70332852,11928.7128576783,0.00272479309807132
"Rosa dumalis",1357332.87066116,2742.89581175939,0.00202079819257845
"Rosa gallica",1099643.6601651,356314.368946669,0.324027120652133
"Rosa glauca",710440.446895879,298394.20467034,0.420012973605473
"Rosa laevigata",282980.990900622,0,0
"Rosa majalis",2790210.36986658,109019.25890865,0.0390720571058099
"Rosa micrantha",1600733.38107326,334929.369403143,0.209234950281714
"Rosa mollis",672457.864272775,21143.0293852089,0.0314414188732463
"Rosa rubiginosa",2134497.16904132,71265.3617341903,0.0333874238709804
"Rosa sempervirens",858982.875120404,0,0
"Rosa setigera",1172124.65562559,164598.216020029,0.140427227795305
"Rosa sherardii",818715.476606019,45456.8519206681,0.0555221602859021
"Rosa spinosissima",2959992.40989137,737423.208443246,0.249130101137763
"Rosa tomentosa",1332290.33518372,86081.1442636668,0.064611400376027
"Rosa villosa",500728.262530606,60624.9155616244,0.121073484558741
"Rostraria cristata",1251622.88710141,25739.6059002393,0.0205649850010722
"Rotala mexicana",327179.198422566,26130.894229529,0.0798672236973323
"Rotala ramosior",760014.79283515,0,0
"Rotala rotundifolia",297412.777383597,583.809515443085,0.00196296043693543
"Rothia indica",47959.4035608605,3302.35931278009,0.0688573891163887
"Roystonea regia",151317.392070431,142.722732653307,0.000943201113239359
"Rubia cordifolia",799453.354489722,0,0
"Rubia tinctorum",312076.515688483,16884.3186076745,0.0541031374002154
"Rumex acetosa",6175763.08803427,84148.459394189,0.0136255970630138
"Rumex acetosella",7035442.82373428,81159.4346113871,0.0115357962028479
"Rumex aquaticus",3336165.94687006,208124.01289998,0.0623841907790106
"Rumex conglomeratus",2340962.16718603,63280.3473493321,0.0270317684909016
"Rumex hastatulus",733648.808239238,1247.3523923723,0.00170020366470158
"Rumex hydrolapathum",2467449.86817384,84188.3667613426,0.0341195855069794
"Rumex longifolius",2219521.50933699,36413.9259935031,0.0164062054998424
"Rumex maritimus",2910048.29807156,76667.0832172208,0.026345639441114
"Rumex palustris",869603.146666879,112152.344344834,0.128969570515821
"Rumex patientia",577629.254345129,28927.4455280213,0.0500796060975426
"Rumex pseudonatronatus",1318584.45071582,0,0
"Rumex pulcher",1705763.40748241,140191.65290976,0.0821870444018217
"Rumex sanguineus",2172737.52000181,91933.9727904713,0.0423125075827818
"Rumex scutatus",1462707.46183654,62016.6065613151,0.0423985028991708
"Rumex stenophyllus",721294.036629662,16909.6284276933,0.0234434607371852
"Rumex vesicarius",535056.761979193,0,0
"Ruppia cirrhosa",414819.393309385,56743.11040371,0.136789917055274
"Ruscus aculeatus",2411790.6603615,214018.747059914,0.0887385255185599
"Ruscus hypoglossum",238579.776255357,23748.9715918408,0.0995431044684263
"Ruscus hypophyllum",149717.222666982,273.811804656701,0.00182885976495666
"Sabatia angularis",1576990.17854443,99034.3757826885,0.0627996148169407
"Sabatia campestris",590043.296258742,42366.644471317,0.0718026028597378
"Sabulina mediterranea",237296.672074085,0,0
"Sabulina viscosa",255285.927808495,127662.868873242,0.500077971273877
"Sageretia thea",132587.401955985,0,0
"Sagina apetala",1896425.47742813,356756.199208439,0.188120336630502
"Sagina maritima",596662.2417157,5611.44420189656,0.00940472483353543
"Sagina micropetala",504724.811190609,20710.0949298121,0.0410324487139012
"Sagina nodosa",1857658.32268136,381979.857039293,0.205624388713172
"Sagina saginoides",1331503.2948125,9643.26818836848,0.00724239153289248
"Sagittaria brevirostra",340093.077612187,159280.68114079,0.46834437871864
"Sagittaria latifolia",3095555.45448808,26112.7434271982,0.00843555988936938
"Sagittaria platyphylla",637432.000703493,0,0
"Sagittaria rigida",421403.351386611,170928.071323942,0.405616307420219
"Sagittaria sagittifolia",3793816.74394374,593491.663703015,0.156436566065147
"Sagittaria trifolia",471502.066111473,11978.9639266352,0.0254059627467319
"Salicornia fruticosa",241131.211076723,8541.19040524473,0.035421339141896
"Salicornia perennis",272918.598391858,41752.9043487979,0.152986658274014
"Salsola kali",1310020.40381997,31759.5346211071,0.0242435419543829
"Salsola tragus",1242204.60087137,27507.2045329842,0.0221438598067409
"Salvia aethiopis",1003290.95108876,25037.3877922124,0.0249552612480379
"Salvia dumetorum",754525.791666807,37497.105342481,0.0496962539340729
"Salvia fruticosa",231256.188087078,13212.291548122,0.0571327048906774
"Salvia glutinosa",1713519.07936168,6009.77878378906,0.00350727275591691
"Salvia nemorosa",2027974.89445061,64577.4192200763,0.0318433030886068
"Salvia nutans",480175.124164245,16130.9219914057,0.0335938310412935
"Salvia officinalis",1921152.50277782,61811.9100265142,0.0321743900794651
"Salvia pratensis",2969809.45275992,620992.206491906,0.209101700418793
"Salvia rosmarinus",1356484.82820292,671.601587703774,0.000495104385792146
"Salvia sagittata",77751.944717342,461.880164486742,0.00594043230900336
"Salvia sclarea",2221712.89459633,89500.5386169046,0.0402844754759216
"Salvia verbenaca",1855555.98463928,23983.0489838074,0.0129249934695286
"Salvia verticillata",2726947.09112805,30860.2385368802,0.0113167720185265
"Salvinia auriculata",285313.354370917,4255.53946578961,0.0149153181952264
"Salvinia minima",154879.046412289,3730.0488725697,0.024083624989789
"Salvinia natans",1286868.62494201,421307.319662684,0.327389534173833
"Samanea saman",564709.195954256,1548.29866473205,0.00274176279724948
"Samolus valerandi",1892108.42546684,222333.296970567,0.117505579478465
"Sandoricum koetjape",73333.358469281,411.567638239311,0.00561228405230773
"Sanicula elata",147339.216731763,1674.25112728629,0.0113632416706431
"Sanicula europaea",3381947.10271527,149200.261153501,0.0441166749869364
"Santalum album",735380.466220038,641829.276124974,0.872785320806888
"Sapindus saponaria",807048.89338198,0,0
"Saponaria calabrica",37607.965219317,0,0
"Saponaria ocymoides",1427144.54093881,300529.320946415,0.21058085731717
"Satureja montana",1165516.15419969,17382.2256668985,0.0149137578267495
"Saussurea amara",705761.390830672,2807.4740693629,0.00397793660270724
"Saxifraga cuneifolia",258114.008684504,15693.7957519931,0.0608017977481254
"Saxifraga granulata",2416391.77708534,428203.569089573,0.177207840694639
"Saxifraga hostii",56816.716745618,2706.88769863612,0.0476424519698225
"Saxifraga hypnoides",371288.934457458,188786.382085302,0.508462182858114
"Saxifraga rosacea",381313.318809744,316318.994119363,0.82955139124629
"Saxifraga rotundifolia",826927.125835912,57498.034691644,0.0695321666144659
"Saxifraga tridactylites",2655300.34918659,58929.2912720934,0.0221930793215711
"Saxifraga umbrosa",134901.965036408,442.539623073352,0.00328045349787097
"Scaevola taccada",554105.926785371,5410.97177741948,0.00976522992419711
"Scandix pecten-veneris",2187659.14153663,428677.802565748,0.195952739815144
"Scandosorbus intermedia",840029.104588161,65591.5853915545,0.0780825152763153
"Schenkia spicata",435913.894738487,455.498004409598,0.0010449265552383
"Schisandra chinensis",455522.442160231,62661.9754911562,0.137560676909777
"Schismus arabicus",74216.8096057547,0,0
"Schismus barbatus",390625.756763937,28745.1087221951,0.0735873357669201
"Schoenoplectiella erecta",27769.8509843773,5775.11750928669,0.207963575769119
"Schoenoplectiella lateriflora",148225.457536979,0,0
"Schoenoplectiella lineolata",73403.6225461589,6534.18646151589,0.0890172206066118
"Schoenoplectiella mucronata",745468.221939366,102122.488370063,0.136991068652648
"Schoenoplectiella supina",374679.575653002,79359.5428455544,0.211806428752473
"Schoenoplectus lacustris",4814852.92231407,62615.2798932868,0.0130046090511095
"Schoenoplectus tabernaemontani",5038936.67079688,385682.203647374,0.0765403950961702
"Schoenoplectus triqueter",595587.469447264,147326.238212896,0.247362890877509
"Scilla bifolia",1486617.02380847,107635.501672868,0.0724029793477835
"Scilla bithynica",1576.12739257072,1519.39953287579,0.964008074498084
"Scilla siberica",915749.339340532,128598.538965973,0.140429846292417
"Scirpoides holoschoenus",1806242.84880087,122603.780675188,0.0678777943711072
"Scleranthus annuus",3538080.76051473,169558.575954808,0.0479238851320456
"Scleranthus perennis",2007427.23560296,71436.8966463257,0.0355862944266912
"Sclerochloa dura",959989.272446534,150599.084492157,0.156875799360086
"Scolochloa festucacea",811978.045379213,63330.5595960739,0.0779954088124354
"Scolymus grandiflorus",109502.514296212,0,0
"Scorzonera laciniata",1078380.54962202,12961.5023177046,0.0120194140391791
"Scrophularia altaica",105977.216596953,4429.23816341256,0.0417942488549931
"Scrophularia auriculata",1669140.44024152,134520.477430278,0.0805926656541935
"Scrophularia nodosa",4709241.7318736,6541.96831517056,0.00138917657823605
"Scrophularia scopolii",132108.075331314,1336.13625365358,0.0101139635128487
"Scrophularia vernalis",477887.341256109,34191.752995035,0.0715477269290357
"Scutellaria altissima",407090.550749424,44349.2986353851,0.108942097903627
"Scutellaria baicalensis",230398.9648955,122082.294069362,0.529873448540593
"Scutellaria columnae",206058.828373125,40988.3843855556,0.198915934391975
"Scutellaria galericulata",7809587.11457967,84481.132387736,0.010817618287402
"Scutellaria minor",1094294.80049903,207919.710630744,0.190003379835057
"Scutellaria nervosa",165433.924524366,65829.8423513337,0.397922267398293
"Secale sylvestre",274376.288511979,0,0
"Sedum album",3125421.37333012,89046.7790174397,0.0284911275571655
"Sedum dasyphyllum",1534397.52297943,126280.793136058,0.0822999198348876
"Sedum sexangulare",2151663.63562259,66055.0834040377,0.030699539793507
"Selaginella moellendorffii",100790.707172947,8670.2410310429,0.0860222263959874
"Selaginella willdenowii",313443.222485406,482.790165074776,0.00154027948426052
"Selenicereus grandiflorus",168232.626437724,0,0
"Selinum carvifolia",1945506.62325741,454755.003111118,0.233746314545931
