"ISO3_Code","taxon_name","wcvp_accepted_id","status"
"DNK","Diplotaxis tenuifolia",2771347,"non-native"
"DNK","Dipsacus fullonum",2771857,"non-native"
"DNK","Dipsacus strigosus",2771895,"non-native"
"DNK","Doronicum caucasicum",3076569,"non-native"
"DNK","Doronicum pardalianches",3076582,"non-native"
"DNK","Doronicum plantagineum",3076583,"non-native"
"DNK","Echium vulgare",2784423,"non-native"
"DNK","Eleocharis parvula",242763,"threatened"
"DNK","Elodea canadensis",309448,"non-native"
"DNK","Epimedium alpinum",2791212,"non-native"
"DNK","Eranthis hyemalis",2791911,"non-native"
"DNK","Erucastrum gallicum",2798840,"non-native"
"DNK","Erythranthe guttata",3000970,"non-native"
"DNK","Fagopyrum esculentum",2807310,"non-native"
"DNK","Fagopyrum tataricum",2807341,"non-native"
"DNK","Falcaria vulgaris",2807597,"non-native"
"DNK","Fallopia convolvulus",2807634,"non-native"
"DNK","Filago arvensis",3093286,"non-native"
"DNK","Filago germanica",3093706,"non-native"
"DNK","Filago lutescens",3093603,"non-native"
"DNK","Fragaria moschata",2948799,"non-native"
"DNK","Fragaria virginiana",2949067,"non-native"
"DNK","Fritillaria meleagris",306743,"non-native"
"DNK","Fumaria officinalis",2815499,"non-native"
"DNK","Gagea villosa",307493,"non-native"
"DNK","Galanthus nivalis",307568,"non-native"
"DNK","Galega officinalis",2816283,"non-native"
"DNK","Galega orientalis",2816284,"non-native"
"DNK","Galeopsis angustifolia",85331,"non-native"
"DNK","Galeopsis ladanum",85385,"non-native"
"DNK","Galeopsis segetum",85432,"non-native"
"DNK","Galeopsis speciosa",85436,"non-native"
"DNK","Galeopsis tetrahit",85443,"non-native"
"DNK","Galinsoga parviflora",3125116,"non-native"
"DNK","Galinsoga quadriradiata",3125327,"non-native"
"DNK","Galium album",85609,"non-native"
"DNK","Galium glaucum",86410,"non-native"
"DNK","Galium pumilum",87277,"non-native"
"DNK","Geranium dissectum",2823166,"non-native"
"DNK","Geranium lucidum",2823535,"threatened"
"DNK","Geranium molle",2823621,"non-native"
"DNK","Geranium phaeum",2823792,"non-native"
"DNK","Geranium pratense",2823842,"non-native"
"DNK","Geranium pusillum",2823887,"non-native"
"DNK","Geranium pyrenaicum",2823898,"non-native"
"DNK","Groenlandia densa",309909,"threatened"
"DNK","Gypsophila elegans",2836649,"non-native"
"DNK","Helianthus annuus",2910966,"non-native"
"DNK","Helminthotheca echioides",3074351,"non-native"
"DNK","Helosciadium repens",2844916,"threatened"
"DNK","Heracleum mantegazzianum",2846056,"non-native"
"DNK","Heracleum sphondylium",2846164,"non-native"
"DNK","Hesperis matronalis",2847567,"non-native"
"DNK","Hirschfeldia incana",2852013,"non-native"
"DNK","Holosteum umbellatum",2852528,"threatened"
"DNK","Hordeum jubatum",419358,"non-native"
"DNK","Hordeum murinum",419414,"non-native"
"DNK","Hylotelephium telephium",2857008,"non-native"
"DNK","Hyoscyamus niger",2857441,"non-native"
"DNK","Impatiens glandulifera",2862533,"non-native"
"DNK","Impatiens parviflora",2862981,"non-native"
"DNK","Inula helenium",2901737,"non-native"
"DNK","Jacobaea erucifolia",3082562,"threatened"
"DNK","Juncus capitatus",314720,"threatened"
"DNK","Juncus tenuis",315959,"non-native"
"DNK","Kickxia elatine",2335431,"non-native"
"DNK","Kickxia spuria",2335156,"non-native"
"DNK","Koeleria macrantha",421574,"non-native"
"DNK","Koenigia alpina",3009567,"non-native"
"DNK","Koenigia divaricata",3009553,"non-native"
"DNK","Laburnum anagyroides",2350832,"non-native"
"DNK","Lactuca serriola",2927162,"non-native"
"DNK","Lamium album",107372,"non-native"
"DNK","Lamium amplexicaule",107386,"non-native"
"DNK","Lamium hybridum",107493,"non-native"
"DNK","Lamium purpureum",107573,"non-native"
"DNK","Lathyrus sphaericus",2351119,"threatened"
"DNK","Lathyrus tuberosus",2351044,"non-native"
"DNK","Leersia oryzoides",422108,"threatened"
"DNK","Leonurus cardiaca",109505,"non-native"
"DNK","Lepidium campestre",2337827,"non-native"
"DNK","Lepidium densiflorum",2337846,"non-native"
"DNK","Lepidium draba",2342458,"non-native"
"DNK","Lepidium heterophyllum",2337794,"non-native"
"DNK","Lepidium perfoliatum",2338612,"non-native"
"DNK","Lepidium ruderale",2338636,"non-native"
"DNK","Lepidium sativum",2338547,"non-native"
"DNK","Leucojum aestivum",280491,"non-native"
"DNK","Leucojum vernum",280568,"non-native"
"DNK","Levisticum officinale",2341672,"non-native"
"DNK","Limosella aquatica",2498168,"threatened"
"DNK","Linaria repens",2499819,"non-native"
"DNK","Linum austriacum",2347528,"non-native"
"DNK","Linum usitatissimum",2353429,"non-native"
"DNK","Lipandra polysperma",2914227,"non-native"
"DNK","Lolium multiflorum",422833,"non-native"
"DNK","Lolium remotum",422871,"non-native"
"DNK","Lolium temulentum",422908,"non-native"
"DNK","Lotus corniculatus",2345329,"non-native"
"DNK","Lunaria annua",2344318,"non-native"
"DNK","Lupinus angustifolius",2348052,"non-native"
"DNK","Lupinus luteus",2348159,"non-native"
"DNK","Lupinus polyphyllus",2346871,"non-native"
"DNK","Luzula luzuloides",316453,"non-native"
"DNK","Lycium barbarum",2499019,"non-native"
"DNK","Lysichiton americanus",116108,"non-native"
"DNK","Lysimachia arvensis",2896568,"non-native"
"DNK","Malva moschata",2503483,"non-native"
"DNK","Malva neglecta",2503504,"non-native"
"DNK","Malva pusilla",2503981,"non-native"
"DNK","Marrubium vulgare",120952,"non-native"
"DNK","Matricaria chamomilla",2906535,"non-native"
"DNK","Matricaria discoidea",2928765,"non-native"
"DNK","Medicago minima",2368363,"threatened"
"DNK","Melampyrum arvense",2507192,"non-native"
"DNK","Melilotus albus",2367267,"non-native"
"DNK","Melilotus officinalis",2367217,"non-native"
"DNK","Melilotus wolgicus",2367425,"non-native"
"DNK","Melissa officinalis",124103,"non-native"
"DNK","Mentha spicata",125402,"non-native"
"DNK","Mentha suaveolens",125435,"non-native"
"DNK","Mercurialis annua",125710,"non-native"
"DNK","Meum athamanticum",2365193,"non-native"
"DNK","Misopates orontium",2506761,"non-native"
"DNK","Muscari botryoides",281677,"non-native"
"DNK","Mutarda nigra",2359243,"non-native"
"DNK","Myosotis arvensis",2357149,"non-native"
"DNK","Myrrhis odorata",2363724,"non-native"
"DNK","Najas marina",308286,"threatened"
"DNK","Narcissus pseudonarcissus",281926,"non-native"
"DNK","Nepeta cataria",134509,"non-native"
"DNK","Neslia paniculata",2381087,"non-native"
"DNK","Noccaea perfoliata",3002727,"non-native"
"DNK","Nonea versicolor",2380070,"non-native"
"DNK","Nuphar japonica",2384519,"non-native"
"DNK","Nymphoides peltata",2384918,"non-native"
"DNK","Onobrychis viciifolia",2389633,"non-native"
"DNK","Onopordum acanthium",3043390,"non-native"
"DNK","Ornithopus sativus",2388051,"non-native"
"DNK","Oxalis stricta",2394269,"non-native"
"DNK","Papaver dubium",2560793,"non-native"
"DNK","Papaver rhoeas",2561554,"non-native"
"DNK","Papaver somniferum",2561497,"non-native"
"DNK","Parentucellia viscosa",2542222,"non-native"
"DNK","Parietaria officinalis",2546423,"non-native"
"DNK","Pastinaca sativa",2403590,"non-native"
"DNK","Pentaglottis sempervirens",2412586,"non-native"
"DNK","Persicaria maculosa",2572628,"non-native"
"DNK","Petasites hybridus",2912815,"non-native"
"DNK","Petasites japonicus",3076203,"non-native"
"DNK","Petasites pyrenaicus",3076723,"non-native"
"DNK","Petrosedum forsterianum",2411216,"non-native"
"DNK","Petroselinum crispum",2898243,"non-native"
"DNK","Peucedanum ostruthium",2403688,"non-native"
"DNK","Phedimus hybridus",2411242,"non-native"
"DNK","Phedimus spurius",2411231,"non-native"
"DNK","Picea abies",380406,"threatened"
"DNK","Picea abies",380406,"non-native"
"DNK","Picea laxa",381078,"non-native"
"DNK","Picea sitchensis",380741,"non-native"
"DNK","Pinus contorta",379843,"non-native"
"DNK","Pinus mugo",380254,"non-native"
"DNK","Pinus sylvestris",380126,"non-native"
"DNK","Pinus uncinata",380047,"non-native"
"DNK","Plantago indica",2557206,"non-native"
"DNK","Plantago major",2569743,"non-native"
"DNK","Polemonium caeruleum",2566071,"non-native"
"DNK","Polygonum oxyspermum",2575008,"threatened"
"DNK","Polystichum aculeatum",3151209,"threatened"
"DNK","Populus alba",2917735,"non-native"
"DNK","Populus laurifolia",2917777,"non-native"
"DNK","Populus nigra",2917497,"non-native"
"DNK","Populus tristis",2917437,"non-native"
"DNK","Prenanthes purpurea",3061208,"non-native"
"DNK","Primula farinosa",2564807,"threatened"
"DNK","Prunella grandiflora",165955,"threatened"
"DNK","Prunus cerasifera",2959102,"non-native"
"DNK","Prunus cerasus",2959193,"non-native"
"DNK","Prunus domestica",2959531,"non-native"
"DNK","Prunus insititia",2960005,"non-native"
"DNK","Prunus mahaleb",2960576,"non-native"
"DNK","Prunus serotina",2915966,"non-native"
"DNK","Psephellus dealbatus",3046223,"non-native"
"DNK","Pulicaria vulgaris",3113723,"threatened"
"DNK","Pulmonaria officinalis",2413004,"threatened"
"DNK","Quercus rubra",174902,"non-native"
"DNK","Rapistrum rugosum",2422602,"non-native"
"DNK","Reseda lutea",2526012,"non-native"
"DNK","Reseda luteola",2526079,"non-native"
"DNK","Reynoutria japonica",2428745,"non-native"
"DNK","Reynoutria sachalinensis",2425431,"non-native"
"DNK","Rhamphospermum arvense",2422502,"non-native"
"DNK","Robinia pseudoacacia",2428246,"non-native"
"DNK","Roemeria argemone",2425878,"non-native"
"DNK","Rorippa austriaca",2417262,"non-native"
"DNK","Rosa glauca",2969620,"non-native"
"DNK","Rosa multiflora",2971876,"non-native"
"DNK","Rosa rugosa",2902118,"non-native"
"DNK","Rosa villosa",2975792,"non-native"
"DNK","Rumex longifolius",2424014,"non-native"
"DNK","Rumex obtusifolius",2424630,"non-native"
"DNK","Sabulina viscosa",2485171,"non-native"
"DNK","Sagina apetala",2485158,"non-native"
"DNK","Salsola tragus",2484161,"non-native"
"DNK","Salvia nemorosa",183282,"non-native"
"DNK","Salvia pratensis",183565,"non-native"
"DNK","Salvia verticillata",184133,"non-native"
"DNK","Saponaria officinalis",2484914,"non-native"
"DNK","Scilla bifolia",288665,"non-native"
"DNK","Scleranthus annuus",2490367,"non-native"
"DNK","Scrophularia vernalis",2586823,"non-native"
"DNK","Scutellaria altissima",188884,"non-native"
"DNK","Secale cereale",441740,"non-native"
"DNK","Sedum dasyphyllum",2483011,"non-native"
"DNK","Sedum hispanicum",2483782,"non-native"
"DNK","Sedum lydium",2483431,"non-native"
"DNK","Sempervivum tectorum",2490030,"non-native"
"DNK","Silene conica",2485532,"non-native"
"DNK","Silene dichotoma",2488226,"non-native"
"DNK","Silene gallica",2488333,"non-native"
"DNK","Silene noctiflora",2488646,"non-native"
"DNK","Silybum marianum",2901907,"non-native"
"DNK","Sinapis alba",2476404,"non-native"
"DNK","Sisymbrium altissimum",2476102,"non-native"
"DNK","Sisymbrium loeselii",2474993,"non-native"
"DNK","Smyrnium perfoliatum",2473607,"non-native"
"DNK","Solidago canadensis",2911023,"non-native"
"DNK","Solidago gigantea",2911104,"non-native"
"DNK","Sonchus asper",3062510,"non-native"
"DNK","Sonchus oleraceus",2929055,"non-native"
"DNK","Spergula arvensis",2487413,"non-native"
"DNK","Spergula morisonii",2487622,"threatened"
"DNK","Sporobolus anglicus",497672,"non-native"
"DNK","Stachys arvensis",194811,"non-native"
"DNK","Symphyotrichum novi-belgii",3103597,"non-native"
"DNK","Symphytum asperum",2475962,"non-native"
"DNK","Symphytum officinale",2475636,"non-native"
"DNK","Syringa vulgaris",356495,"non-native"
"DNK","Tanacetum parthenium",2916972,"non-native"
"DNK","Taxus baccata",378626,"threatened"
"DNK","Telekia speciosa",3114557,"non-native"
"DNK","Thlaspi arvense",2437621,"non-native"
"DNK","Tragopogon minor",3075313,"non-native"
"DNK","Tragopogon porrifolius",3075339,"non-native"
"DNK","Tragopogon pratensis",3075353,"non-native"
"DNK","Tripleurospermum inodorum",2906730,"non-native"
"DNK","Trisetum flavescens",447850,"non-native"
"DNK","Ulex europaeus",2446722,"non-native"
"DNK","Urtica urens",2449000,"non-native"
"DNK","Valeriana dentata",2464386,"non-native"
"DNK","Valeriana rubra",2464478,"non-native"
"DNK","Verbena officinalis",212527,"non-native"
"DNK","Veronica agrestis",2453969,"non-native"
"DNK","Veronica filiformis",2453773,"non-native"
"DNK","Veronica hederifolia",2462930,"non-native"
"DNK","Veronica longifolia",2462752,"non-native"
"DNK","Veronica opaca",2463307,"non-native"
"DNK","Veronica persica",2463021,"non-native"
"DNK","Veronica polita",2463009,"non-native"
"DNK","Veronica teucrium",2461969,"non-native"
"DNK","Veronica triphyllos",2461907,"non-native"
"DNK","Vicia dumetorum",2452288,"threatened"
"DNK","Vicia villosa",2451570,"non-native"
"DNK","Viola arvensis",2464083,"non-native"
"DNK","Viola odorata",2459312,"non-native"
"DOM","Adenanthera pavonina",2621330,"non-native"
"DOM","Albizia lebbeck",2627391,"non-native"
"DOM","Aleurites moluccanus",5934,"non-native"
"DOM","Alysicarpus vaginalis",2631830,"non-native"
"DOM","Annona mucosa",2640943,"threatened"
"DOM","Anredera vesicaria",360651,"non-native"
"DOM","Antigonon leptopus",2642295,"non-native"
"DOM","Arundo donax",396629,"non-native"
"DOM","Azadirachta indica",2667002,"non-native"
"DOM","Barringtonia asiatica",313402,"non-native"
"DOM","Bauhinia monandra",2671869,"non-native"
"DOM","Bertholletia excelsa",313577,"non-native"
"DOM","Bontia daphnoides",2679559,"threatened"
"DOM","Cameraria latifolia",33078,"threatened"
"DOM","Cedrela odorata",2707234,"threatened"
"DOM","Ceiba pentandra",2707382,"threatened"
"DOM","Cleome gynandra",2727343,"non-native"
"DOM","Cleome viscosa",2727669,"non-native"
"DOM","Coccothrinax barbadensis",44384,"threatened"
"DOM","Conocarpus erectus",2734516,"threatened"
"DOM","Couroupita guianensis",313712,"non-native"
"DOM","Cyanthillium cinereum",2929223,"non-native"
"DOM","Delonix regia",2759139,"non-native"
"DOM","Eleusine indica",410636,"non-native"
"DOM","Emilia coccinea",3086242,"non-native"
"DOM","Emilia fosbergii",3086243,"non-native"
"DOM","Emilia sonchifolia",3086349,"non-native"
"DOM","Flemingia strobilifera",2813413,"non-native"
"DOM","Fragaria vesca",2948952,"non-native"
"DOM","Furcraea hexapetala",307061,"threatened"
"DOM","Gaillardia pulchella",3115709,"non-native"
"DOM","Guaiacum officinale",2833809,"threatened"
"DOM","Haematoxylum campechianum",2837501,"non-native"
"DOM","Laguncularia racemosa",2338852,"threatened"
"DOM","Lantana camara",107934,"non-native"
"DOM","Leucaena leucocephala",2346347,"non-native"
"DOM","Lonicera japonica",2339716,"non-native"
"DOM","Malva pusilla",2503981,"non-native"
"DOM","Mammea americana",2369960,"threatened"
"DOM","Megathyrsus maximus",423373,"non-native"
"DOM","Melaleuca quinquenervia",123857,"non-native"
"DOM","Melinis minutiflora",423930,"non-native"
"DOM","Melinis repens",423957,"non-native"
"DOM","Morinda citrifolia",129789,"non-native"
"DOM","Neltuma juliflora",2383875,"non-native"
"DOM","Nelumbo nucifera",2384945,"threatened"
"DOM","Nephrolepis brownii",3152849,"non-native"
"DOM","Ophiuros exaltatus",426255,"non-native"
"DOM","Parkinsonia aculeata",2415662,"non-native"
"DOM","Pinus caribaea",380440,"non-native"
"DOM","Pontederia crassipes",259467,"non-native"
"DOM","Reutealis trisperma",177589,"non-native"
"DOM","Selenicereus grandiflorus",2485923,"threatened"
"DOM","Senna siamea",2591085,"non-native"
"DOM","Solidago sempervirens",3101810,"non-native"
"DOM","Sonchus asper",3062510,"non-native"
"DOM","Spathodea campanulata",318309,"non-native"
"DOM","Sphenoclea zeylanica",2605571,"non-native"
"DOM","Stachytarpheta urticifolia",196016,"non-native"
"DOM","Swietenia mahagoni",2601502,"threatened"
"DOM","Tecoma stans",318412,"non-native"
"DOM","Terminalia buceras",2431442,"threatened"
"DOM","Tillandsia usneoides",269929,"threatened"
"DOM","Vernicia fordii",212845,"non-native"
"DOM","Xanthium strumarium",2901779,"non-native"
"DOM","Youngia japonica",3058293,"non-native"
"ECU","Abrus precatorius",2610328,"non-native"
"ECU","Achillea millefolium",2908230,"non-native"
"ECU","Achyranthes aspera",2617475,"non-native"
"ECU","Acmella ciliata",3123723,"non-native"
"ECU","Acmella sodiroi",3123835,"non-native"
"ECU","Adenostemma platyphyllum",3128901,"non-native"
"ECU","Agrostis capillaris",387729,"non-native"
"ECU","Agrostis stolonifera",390383,"non-native"
"ECU","Alternanthera caracasana",2631118,"non-native"
"ECU","Alternanthera sessilis",2631425,"non-native"
"ECU","Amaranthus hybridus",2632871,"non-native"
"ECU","Amaranthus spinosus",2633107,"non-native"
"ECU","Amaranthus tortuosus",2633130,"non-native"
"ECU","Amaranthus viridis",2633159,"non-native"
"ECU","Ambrosia cumanensis",3119482,"non-native"
"ECU","Annona cherimola",2640812,"non-native"
"ECU","Annona muricata",2640944,"non-native"
"ECU","Anoda acerifolia",2641074,"non-native"
"ECU","Antigonon leptopus",2642295,"non-native"
"ECU","Arachis hypogaea",2646420,"non-native"
"ECU","Argemone mexicana",2650509,"non-native"
"ECU","Aristolochia odoratissima",2651709,"non-native"
"ECU","Asclepias curassavica",500848,"non-native"
"ECU","Asparagus densiflorus",275016,"non-native"
"ECU","Asparagus setaceus",275292,"non-native"
"ECU","Axonopus compressus",398398,"non-native"
"ECU","Axonopus scoparius",398529,"non-native"
"ECU","Bidens cynapiifolia",2925618,"non-native"
"ECU","Bixa orellana",22274,"non-native"
"ECU","Brassica napus",2682380,"non-native"
"ECU","Brassica rapa",2682652,"non-native"
"ECU","Browallia americana",2683789,"non-native"
"ECU","Brugmansia versicolor",2684020,"non-native"
"ECU","Caesalpinia pulcherrima",2690052,"non-native"
"ECU","Callianthe geminiflora",2995011,"non-native"
"ECU","Camonea umbellata",524139,"non-native"
"ECU","Canavalia brasiliensis",2696155,"non-native"
"ECU","Canna indica",223906,"non-native"
"ECU","Cantinoa mutabilis",472748,"non-native"
"ECU","Capsella bursa-pastoris",2697999,"non-native"
"ECU","Capsicum annuum",2698415,"non-native"
"ECU","Cardamine bonariensis",2699511,"non-native"
"ECU","Catharanthus roseus",35719,"non-native"
"ECU","Cedrela odorata",2707234,"non-native"
"ECU","Celosia argentea",2707791,"non-native"
"ECU","Centratherum punctatum",3052645,"non-native"
"ECU","Cestrum auriculatum",2713329,"non-native"
"ECU","Chenopodiastrum murale",2913109,"non-native"
"ECU","Cinchona pubescens",40760,"non-native"
"ECU","Cirsium vulgare",3042723,"non-native"
"ECU","Citharexylum svensonii",41336,"non-native"
"ECU","Citrullus lanatus",2723908,"non-native"
"ECU","Cleome speciosa",2727606,"non-native"
"ECU","Cleome viscosa",2727669,"non-native"
"ECU","Clerodendrum chinense",42480,"non-native"
